id,name,X2019,TRACTCE,BLKGRPCE,TRACT-BG,City,City2,Hood
1500000US060730032092,"Block Group 2, Census Tract 32.09, San Diego County, California",1609,3209,2,3209-2,San Diego,San Diego,Bay Terraces
1500000US060730032093,"Block Group 3, Census Tract 32.09, San Diego County, California",1167,3209,3,3209-3,San Diego,San Diego,Bay Terraces
1500000US060730032111,"Block Group 1, Census Tract 32.11, San Diego County, California",2249,3211,1,3211-1,San Diego,San Diego,Paradise Hills
1500000US060730032112,"Block Group 2, Census Tract 32.11, San Diego County, California",1306,3211,2,3211-2,San Diego,San Diego,Paradise Hills
1500000US060730032121,"Block Group 1, Census Tract 32.12, San Diego County, California",1335,3212,1,3212-1,San Diego,San Diego,Paradise Hills
1500000US060730032122,"Block Group 2, Census Tract 32.12, San Diego County, California",2819,3212,2,3212-2,San Diego,San Diego,Paradise Hills
1500000US060730032131,"Block Group 1, Census Tract 32.13, San Diego County, California",2218,3213,1,3213-1,San Diego,San Diego,Bay Terraces
1500000US060730032132,"Block Group 2, Census Tract 32.13, San Diego County, California",2364,3213,2,3213-2,San Diego,San Diego,Bay Terraces
1500000US060730032141,"Block Group 1, Census Tract 32.14, San Diego County, California",1858,3214,1,3214-1,San Diego,,Bay Terraces/Skyline
1500000US060730032142,"Block Group 2, Census Tract 32.14, San Diego County, California",2067,3214,2,3214-2,,,Bay Terraces/Skyline
1500000US060730032143,"Block Group 3, Census Tract 32.14, San Diego County, California",1389,3214,3,3214-3,San Diego,San Diego,Bay Terraces/Skyline
1500000US060730033011,"Block Group 1, Census Tract 33.01, San Diego County, California",2161,3301,1,3301-1,San Diego,San Diego,Mountain View
1500000US060730033012,"Block Group 2, Census Tract 33.01, San Diego County, California",1659,3301,2,3301-2,San Diego,San Diego,Mountain View
1500000US060730033031,"Block Group 1, Census Tract 33.03, San Diego County, California",2172,3303,1,3303-1,San Diego,San Diego,Mountain View
1500000US060730033032,"Block Group 2, Census Tract 33.03, San Diego County, California",2649,3303,2,3303-2,San Diego,San Diego,Mountain View
1500000US060730033041,"Block Group 1, Census Tract 33.04, San Diego County, California",1613,3304,1,3304-1,San Diego,San Diego,Lincoln Park
1500000US060730033042,"Block Group 2, Census Tract 33.04, San Diego County, California",2486,3304,2,3304-2,San Diego,San Diego,Lincoln Park
1500000US060730033051,"Block Group 1, Census Tract 33.05, San Diego County, California",1087,3305,1,3305-1,San Diego,San Diego,Lincoln Park
1500000US060730033052,"Block Group 2, Census Tract 33.05, San Diego County, California",2452,3305,2,3305-2,San Diego,San Diego,Lincoln Park
1500000US060730033053,"Block Group 3, Census Tract 33.05, San Diego County, California",3062,3305,3,3305-3,San Diego,San Diego,Lincoln Park
1500000US060730034011,"Block Group 1, Census Tract 34.01, San Diego County, California",1965,3401,1,3401-1,San Diego,San Diego,Ridgeview/Webster/Fairmont Park
1500000US060730034012,"Block Group 2, Census Tract 34.01, San Diego County, California",1162,3401,2,3401-2,San Diego,San Diego,Ridgeview/Webster/Fairmont Park
1500000US060730034013,"Block Group 3, Census Tract 34.01, San Diego County, California",512,3401,3,3401-3,San Diego,San Diego,Ridgeview/Webster/Fairmont Park
1500000US060730034014,"Block Group 4, Census Tract 34.01, San Diego County, California",2743,3401,4,3401-4,San Diego,San Diego,Ridgeview/Webster/Fairmont Park
1500000US060730034031,"Block Group 1, Census Tract 34.03, San Diego County, California",688,3403,1,3403-1,San Diego,San Diego,Mt Hope
1500000US060730034032,"Block Group 2, Census Tract 34.03, San Diego County, California",1945,3403,2,3403-2,San Diego,San Diego,Mt Hope
1500000US060730034033,"Block Group 3, Census Tract 34.03, San Diego County, California",1461,3403,3,3403-3,San Diego,San Diego,Mt Hope
1500000US060730034041,"Block Group 1, Census Tract 34.04, San Diego County, California",2627,3404,1,3404-1,San Diego,San Diego,Chollas View
1500000US060730034042,"Block Group 2, Census Tract 34.04, San Diego County, California",2435,3404,2,3404-2,San Diego,San Diego,Chollas View
1500000US060730035011,"Block Group 1, Census Tract 35.01, San Diego County, California",2661,3501,1,3501-1,San Diego,San Diego,Mt Hope/Mountain View
1500000US060730035012,"Block Group 2, Census Tract 35.01, San Diego County, California",1183,3501,2,3501-2,San Diego,San Diego,Mt Hope/Mountain View
1500000US060730035013,"Block Group 3, Census Tract 35.01, San Diego County, California",1085,3501,3,3501-3,San Diego,San Diego,Mt Hope/Mountain View
1500000US060730035021,"Block Group 1, Census Tract 35.02, San Diego County, California",791,3502,1,3502-1,San Diego,San Diego,Mountain View
1500000US060730035022,"Block Group 2, Census Tract 35.02, San Diego County, California",2280,3502,2,3502-2,San Diego,San Diego,Mountain View
1500000US060730035023,"Block Group 3, Census Tract 35.02, San Diego County, California",1683,3502,3,3502-3,San Diego,San Diego,Mountain View
1500000US060730036011,"Block Group 1, Census Tract 36.01, San Diego County, California",3006,3601,1,3601-1,San Diego,San Diego,Southcrest/Barrio Logan
1500000US060730036021,"Block Group 1, Census Tract 36.02, San Diego County, California",1668,3602,1,3602-1,San Diego,San Diego,Southcrest
1500000US060730036022,"Block Group 2, Census Tract 36.02, San Diego County, California",1759,3602,2,3602-2,San Diego,San Diego,Southcrest
1500000US060730036031,"Block Group 1, Census Tract 36.03, San Diego County, California",1934,3603,1,3603-1,San Diego,San Diego,Shelltown
1500000US060730036032,"Block Group 2, Census Tract 36.03, San Diego County, California",1009,3603,2,3603-2,San Diego,San Diego,Shelltown
1500000US060730036033,"Block Group 3, Census Tract 36.03, San Diego County, California",964,3603,3,3603-3,San Diego,San Diego,Shelltown
1500000US060730038001,"Block Group 1, Census Tract 38, San Diego County, California",6372,3800,1,3800-1,San Diego,San Diego,Barrio Logan
1500000US060730039011,"Block Group 1, Census Tract 39.01, San Diego County, California",1428,3901,1,3901-1,San Diego,San Diego,Logan Heights
1500000US060730039012,"Block Group 2, Census Tract 39.01, San Diego County, California",1205,3901,2,3901-2,San Diego,San Diego,Logan Heights
1500000US060730039013,"Block Group 3, Census Tract 39.01, San Diego County, California",1746,3901,3,3901-3,San Diego,San Diego,Logan Heights
1500000US060730039021,"Block Group 1, Census Tract 39.02, San Diego County, California",1030,3902,1,3902-1,San Diego,San Diego,Barrio Logan/Logan Heights
1500000US060730039022,"Block Group 2, Census Tract 39.02, San Diego County, California",1162,3902,2,3902-2,San Diego,San Diego,Barrio Logan/Logan Heights
1500000US060730039023,"Block Group 3, Census Tract 39.02, San Diego County, California",1587,3902,3,3902-3,San Diego,San Diego,Barrio Logan/Logan Heights
1500000US060730039024,"Block Group 4, Census Tract 39.02, San Diego County, California",609,3902,4,3902-4,San Diego,San Diego,Barrio Logan/Logan Heights
1500000US060730040001,"Block Group 1, Census Tract 40, San Diego County, California",1288,4000,1,4000-1,San Diego,San Diego,Stockton/Logan Heights/Grant Hill
1500000US060730040002,"Block Group 2, Census Tract 40, San Diego County, California",854,4000,2,4000-2,San Diego,San Diego,Stockton/Logan Heights/Grant Hill
1500000US060730040003,"Block Group 3, Census Tract 40, San Diego County, California",922,4000,3,4000-3,San Diego,San Diego,Stockton/Logan Heights/Grant Hill
1500000US060730040004,"Block Group 4, Census Tract 40, San Diego County, California",1449,4000,4,4000-4,San Diego,San Diego,Stockton/Logan Heights/Grant Hill
1500000US060730041001,"Block Group 1, Census Tract 41, San Diego County, California",823,4100,1,4100-1,San Diego,San Diego,Stockton/Sherman Heights/Grant Hill/Golden Hill
1500000US060730041002,"Block Group 2, Census Tract 41, San Diego County, California",2153,4100,2,4100-2,San Diego,San Diego,Stockton/Sherman Heights/Grant Hill/Golden Hill
1500000US060730041003,"Block Group 3, Census Tract 41, San Diego County, California",2294,4100,3,4100-3,San Diego,San Diego,Stockton/Sherman Heights/Grant Hill/Golden Hill
1500000US060730041004,"Block Group 4, Census Tract 41, San Diego County, California",2037,4100,4,4100-4,San Diego,San Diego,Stockton/Sherman Heights/Grant Hill/Golden Hill
1500000US060730042001,"Block Group 1, Census Tract 42, San Diego County, California",2360,4200,1,4200-1,San Diego,San Diego,North Park/South Park
1500000US060730042002,"Block Group 2, Census Tract 42, San Diego County, California",2264,4200,2,4200-2,San Diego,San Diego,North Park/South Park
1500000US060730042003,"Block Group 3, Census Tract 42, San Diego County, California",807,4200,3,4200-3,San Diego,San Diego,North Park/South Park
1500000US060730042004,"Block Group 4, Census Tract 42, San Diego County, California",860,4200,4,4200-4,San Diego,San Diego,North Park/South Park
1500000US060730043001,"Block Group 1, Census Tract 43, San Diego County, California",768,4300,1,4300-1,San Diego,San Diego,North Park/Burlingame
1500000US060730043002,"Block Group 2, Census Tract 43, San Diego County, California",2091,4300,2,4300-2,San Diego,San Diego,North Park/Burlingame
1500000US060730043003,"Block Group 3, Census Tract 43, San Diego County, California",1084,4300,3,4300-3,San Diego,San Diego,North Park/Burlingame
1500000US060730044001,"Block Group 1, Census Tract 44, San Diego County, California",1400,4400,1,4400-1,San Diego,San Diego,South Park
1500000US060730044002,"Block Group 2, Census Tract 44, San Diego County, California",1083,4400,2,4400-2,San Diego,San Diego,South Park
1500000US060730044003,"Block Group 3, Census Tract 44, San Diego County, California",712,4400,3,4400-3,San Diego,San Diego,South Park
1500000US060730044004,"Block Group 4, Census Tract 44, San Diego County, California",904,4400,4,4400-4,San Diego,San Diego,South Park
1500000US060730045011,"Block Group 1, Census Tract 45.01, San Diego County, California",1871,4501,1,4501-1,San Diego,San Diego,Golden Hill
1500000US060730045012,"Block Group 2, Census Tract 45.01, San Diego County, California",344,4501,2,4501-2,San Diego,San Diego,Golden Hill
1500000US060730045013,"Block Group 3, Census Tract 45.01, San Diego County, California",290,4501,3,4501-3,San Diego,San Diego,Golden Hill
1500000US060730046001,"Block Group 1, Census Tract 46, San Diego County, California",1437,4600,1,4600-1,San Diego,San Diego,Sherman Heights/Golden Hill
1500000US060730046002,"Block Group 2, Census Tract 46, San Diego County, California",567,4600,2,4600-2,San Diego,San Diego,Sherman Heights/Golden Hill
1500000US060730047001,"Block Group 1, Census Tract 47, San Diego County, California",633,4700,1,4700-1,San Diego,San Diego,Sherman Heights/Logan Heights
1500000US060730047002,"Block Group 2, Census Tract 47, San Diego County, California",1070,4700,2,4700-2,San Diego,San Diego,Sherman Heights/Logan Heights
1500000US060730048001,"Block Group 1, Census Tract 48, San Diego County, California",1279,4800,1,4800-1,San Diego,San Diego,Sherman Heights/Logan Heights/Grant Hill
1500000US060730048002,"Block Group 2, Census Tract 48, San Diego County, California",1605,4800,2,4800-2,San Diego,San Diego,Sherman Heights/Logan Heights/Grant Hill
1500000US060730048003,"Block Group 3, Census Tract 48, San Diego County, California",1287,4800,3,4800-3,San Diego,San Diego,Sherman Heights/Logan Heights/Grant Hill
1500000US060730049001,"Block Group 1, Census Tract 49, San Diego County, California",1232,4900,1,4900-1,San Diego,San Diego,Barrio Logan/Logan Heights/East Village
1500000US060730049002,"Block Group 2, Census Tract 49, San Diego County, California",1445,4900,2,4900-2,San Diego,San Diego,Barrio Logan/Logan Heights/East Village
1500000US060730049003,"Block Group 3, Census Tract 49, San Diego County, California",2828,4900,3,4900-3,San Diego,San Diego,Barrio Logan/Logan Heights/East Village
1500000US060730050001,"Block Group 1, Census Tract 50, San Diego County, California",2195,5000,1,5000-1,San Diego,San Diego,Barrio Logan/Logan Heights
1500000US060730051001,"Block Group 1, Census Tract 51, San Diego County, California",1881,5100,1,5100-1,San Diego,San Diego,Barrio Logan/East Village/Petco Park
1500000US060730051002,"Block Group 2, Census Tract 51, San Diego County, California",5821,5100,2,5100-2,San Diego,San Diego,Barrio Logan/East Village/Petco Park
1500000US060730052001,"Block Group 1, Census Tract 52, San Diego County, California",3419,5200,1,5200-1,San Diego,San Diego,Core-Columbia/East Village
1500000US060730052002,"Block Group 2, Census Tract 52, San Diego County, California",3668,5200,2,5200-2,San Diego,San Diego,Core-Columbia/East Village
1500000US060730053001,"Block Group 1, Census Tract 53, San Diego County, California",1040,5300,1,5300-1,San Diego,San Diego,Gaslamp/Horton Plaza/Core-Columbia/Marina
1500000US060730053002,"Block Group 2, Census Tract 53, San Diego County, California",901,5300,2,5300-2,San Diego,San Diego,Gaslamp/Horton Plaza/Core-Columbia/Marina
1500000US060730053003,"Block Group 3, Census Tract 53, San Diego County, California",2376,5300,3,5300-3,San Diego,San Diego,Gaslamp/Horton Plaza/Core-Columbia/Marina
1500000US060730053004,"Block Group 4, Census Tract 53, San Diego County, California",1530,5300,4,5300-4,San Diego,San Diego,Gaslamp/Horton Plaza/Core-Columbia/Marina
1500000US060730054001,"Block Group 1, Census Tract 54, San Diego County, California",1183,5400,1,5400-1,San Diego,San Diego,Gaslamp/Core-Columbia/East Village/Petco Park/Marina
1500000US060730054002,"Block Group 2, Census Tract 54, San Diego County, California",2560,5400,2,5400-2,San Diego,San Diego,Gaslamp/Core-Columbia/East Village/Petco Park/Marina
1500000US060730054003,"Block Group 3, Census Tract 54, San Diego County, California",1189,5400,3,5400-3,San Diego,San Diego,Gaslamp/Core-Columbia/East Village/Petco Park/Marina
1500000US060730054004,"Block Group 4, Census Tract 54, San Diego County, California",2956,5400,4,5400-4,San Diego,San Diego,Gaslamp/Core-Columbia/East Village/Petco Park/Marina
1500000US060730055001,"Block Group 1, Census Tract 55, San Diego County, California",285,5500,1,5500-1,San Diego,San Diego,Balboa Park/Cortez
1500000US060730056001,"Block Group 1, Census Tract 56, San Diego County, California",2847,5600,1,5600-1,San Diego,San Diego,Balboa Park/Cortez
1500000US060730056002,"Block Group 2, Census Tract 56, San Diego County, California",1740,5600,2,5600-2,San Diego,San Diego,Balboa Park/Cortez
1500000US060730057001,"Block Group 1, Census Tract 57, San Diego County, California",440,5700,1,5700-1,San Diego,San Diego,Balboa Park/Park West
